"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"uniprot"	"alias"
"FBgn0250788"	669.658555923935	1.49987812948573	0.441910531969709	3.39407644981979	0.000688604665353979	0.00135721102780049	"beta-Spec"	"M9PF16"	"B-spec"
"FBgn0250820"	189.89607216342	0.932938838092937	0.177902492386213	5.24410212346883	1.57045202633255e-07	4.43844255901244e-07	"meigo"	"Q9VDD7"	"CG5802"
"FBgn0250844"	1660.73475804715	1.08166379043129	0.142154332506878	7.60908071781038	2.76052315675519e-14	1.25031403934262e-13	"CG4218"	"X2J648"	"BG:DS04641.8"
"FBgn0250845"	3211.94700493302	2.80867246892305	0.231666365114755	12.1237818339826	7.90265286907539e-34	7.82924024679436e-33	"CG1288"	"Q9VI77"	"BEST:LP10010"
"FBgn0250850"	197.183103044689	1.49306356785762	0.236709088579289	6.30758868119041	2.83416195077158e-10	9.8977295864728e-10	"rig"	"Q86BY9"	"CG11171"
"FBgn0250871"	9.69778756675648	2.64632405773679	0.530948205131569	4.98414728999984	6.22356592473418e-07	1.67372907715197e-06	"pot"	"Q9VYS2"	"CG2467"
"FBgn0250874"	324.565739597182	1.09630753408269	0.163740194593948	6.69540876509507	2.15069594799297e-11	8.05622263163483e-11	"ttm50"	"A0A0S0X8K7"	"17944223"
"FBgn0250907"	34.2582039111859	5.89072564952806	0.63780254275217	9.23597078197446	2.55954355518194e-20	1.56169073359683e-19	"Cht10"	"M9PGH3"	"BcDNA:LP04696"
"FBgn0259099"	6.08955470969668	3.05165857915074	0.70662603126934	4.31863311583487	1.56998517788122e-05	3.69454513118684e-05	"DCX-EMAP"	"M9PF94"	"CG13466"
"FBgn0259140"	24.1730120848784	3.89523716525948	0.422131051026332	9.2275542294009	2.76881661892321e-20	1.68613491894215e-19	"CG42255"	"Q9VTP0"	"CG32092"
"FBgn0259143"	139.709249126943	1.78301713054816	0.304815369062747	5.84949878357716	4.93056489093783e-09	1.57141634934435e-08	"CG42258"	"X2JEY3"	"BcDNA:RE29468"
"FBgn0259146"	43.7184030929069	4.74465180160364	0.450695964628816	10.5273891358474	6.46014375167674e-26	4.82268731485467e-25	"fid"	"Q9VBJ3"	"CG14541"
"FBgn0259151"	291.777124576258	2.9258777390145	0.173169736798449	16.896010775947	4.81393198553586e-64	1.06620612266031e-62	"CG42266"	"P83474"	"BG:DS02740.19"
"FBgn0259163"	300.972729175158	3.02429985226583	0.162019070189628	18.6663202592521	9.30469720225327e-78	2.82502182281809e-76	"CG42268"	"M9PEP9"	"CG14170"
"FBgn0259174"	573.64964138178	1.78968725618934	0.124305995235058	14.3974331471713	5.37011896196699e-47	7.71825365190521e-46	"Nedd4"	"B7Z067"	"ACN62428.1"
"FBgn0259211"	106.753561258881	1.74095014144009	0.282782577713566	6.15649717714759	7.43714998178406e-10	2.52231080755803e-09	"grh"	"A0A0B4K7F6"	"BcDNA:LD38807"
"FBgn0259216"	42.9911872827273	1.02653457086935	0.306692200805453	3.34711664715767	0.000816568421410139	0.00159530015950063	"RhoGAP102A"	"Q2PDM2"	"BP1050"
"FBgn0259221"	585.88239138079	2.49659969441483	0.105227546349538	23.7257237389323	1.95706949665515e-124	1.4696549693521e-122	"CG42321"	"B7YZF5"	"CG17034"
"FBgn0259226"	25.7639188053279	4.33973100678532	0.508334881932821	8.53714974326478	1.37573219000959e-17	7.37306470583262e-17	"CG42326"	"A0A0B4LEX9"	"CG14747"
"FBgn0259228"	174.756204195037	1.38631626072119	0.411247283885521	3.37100405289753	0.000748947559627581	0.00147134573981945	"C3G"	"B7Z132"	"C(3)G"
"FBgn0259234"	248.659210556468	2.57109080788777	0.31191869848856	8.24282359584822	1.68193459178039e-16	8.51433263034898e-16	"Camta"	"B7YZU4"	"CG13952"
"FBgn0259246"	85.9853020169944	3.60428206805795	0.277118282601126	13.0062947641957	1.12674220581043e-38	1.26768487003016e-37	"brp"	"A1Z7V1"	"BRP"
"FBgn0259683"	5.61818114638054	2.44553468454842	0.783304474143684	3.12207419371874	0.00179581675150153	0.00334812845501776	"Ir40a"	"M9PGG3"	"CG42352"
"FBgn0259729"	735.734130289799	1.09972556457936	0.31746052525134	3.46413326100524	0.00053194292069922	0.00106229545343726	"CG42383"	"Q9W175"	"CG4556"
"FBgn0259736"	60.1350889124469	2.66613781693289	0.236249131233011	11.2852809363489	1.55145111828283e-29	1.33036933392753e-28	"CG42390"	"Q9VD46"	"CG33334"
"FBgn0259742"	615.560822380561	1.15227014959859	0.11239138007764	10.2523000322855	1.155604154706e-24	8.25775468883661e-24	"CG42360"	"Q9W135"	"CG13588"
"FBgn0259749"	264.358334260054	1.09517711612913	0.187526246521202	5.84012710991528	5.21610095646398e-09	1.66158477004228e-08	"mmy"	"Q8IPJ6"	"BcDNA:LD24639"
"FBgn0259791"	505.549538117365	2.28042318188346	0.321576412097474	7.0913882240599	1.32773295772399e-12	5.38174990944593e-12	"bora"	"Q9VVR2"	"CG6897"
"FBgn0259794"	1864.74387306475	1.87620503624803	0.295322589672733	6.35306983569113	2.11059837055541e-10	7.43631424783973e-10	"sinah"	"B5RJD9"	"CG13030"
"FBgn0259795"	13354.83132075	2.18752551214347	0.393076452241283	5.56514006288195	2.61941929803775e-08	7.87376842998509e-08	"loopin-1"	"Q7K2S9"	"CG4750"
"FBgn0259818"	106.90566216994	2.61290781110099	0.225576835665431	11.5832275215367	5.01227212505364e-31	4.5210195834439e-30	"CG42399"	"M9PAY4"	"CG11620"
"FBgn0259821"	13.5794246072945	3.15271401059752	0.447582458758384	7.04387303144835	1.86968529080051e-12	7.51843346817149e-12	"CG42402"	"B8BPV3"	"CG12453"
"FBgn0259823"	44.962582452605	2.67559374419895	0.247975310174588	10.7897586349028	3.84798818668728e-27	2.98866695699194e-26	"CG42404"	"A0A0C4DHG7"	"BcDNA:SD12744"
"FBgn0259834"	422.875317387256	4.05230460825628	0.19982936726695	20.2788241972605	1.9780319453524e-91	7.74790228965041e-90	"out"	"Q9V3F9"	"BcDNA:LD28120"
"FBgn0259876"	775.922851416382	3.66385992386484	0.214363663035238	17.0917956522443	1.70831498032523e-65	3.92047475864512e-64	"Cap-G"	"B3DN53"	"CAP-G"
"FBgn0259977"	22.530639383887	2.31550461404612	0.343817948712479	6.73468218490967	1.64288635146412e-11	6.19425748259985e-11	"Tdc1"	"A1Z6N2"	"CG30445"
"FBgn0259978"	832.168595548644	2.3709116381365	0.112876876212348	21.0044051332202	5.97774948312947e-98	2.76874520767869e-96	"vlc"	"Q7K1T1"	"CG8390"
"FBgn0259985"	99.0942923815583	1.80477995567207	0.304749963806489	5.92216626748503	3.17728138532832e-09	1.03074841669738e-08	"Mppe"	"A0A0B4LG64"	"11471"
"FBgn0259986"	2.72470114652811	3.20419797072456	1.15356532163166	2.77764762050266	0.00547539621679285	0.00952938197851317	"nab"	"Q59E55"	"CG15000"
"FBgn0259998"	45.7752635272241	0.928607579439588	0.288060629976761	3.22365322715048	0.00126566565272251	0.00240890263927735	"CG17571"	"Q9W5U8"	"38C.22"
"FBgn0260026"	71.7076931954448	1.79053704290112	0.337113243418751	5.31138149525906	1.08797307973102e-07	3.11540305840848e-07	"CG42494"	"E1JIB5"	"Dmel\CG42494"
"FBgn0260397"	127.38328109461	1.94234394693375	0.337096363157603	5.76198428467069	8.31307404660107e-09	2.60175641739616e-08	"Su(var)3-3"	"M9PFR5"	"CG17149"
"FBgn0260399"	241.616656460524	2.88581215238373	0.279548341504268	10.3231238534809	5.5391070840799e-25	4.01696045737474e-24	"gwl"	"A0A0B4KGX7"	"1J"
"FBgn0260439"	1301.9937198253	1.14902644083831	0.254934729666145	4.50713969941657	6.57073746773635e-06	1.60271438022375e-05	"Pp2A-29B"	"M9MQH9"	"29B"
"FBgn0260446"	35.6533706678554	1.26172167138602	0.248998488704178	5.06718606186004	4.03739600160911e-07	1.10475620216518e-06	"GABA-B-R1"	"Q9V3Q9"	"BG:DS00929.6"
"FBgn0260450"	23.6410939246573	2.16848455687702	0.377551874459184	5.74354069883303	9.27170659619275e-09	2.89108669317647e-08	"CalpC"	"Q9VXH6"	"CG3692"
"FBgn0260461"	1676.38356051306	1.59040946608284	0.319034439745043	4.98507141534257	6.19389307779244e-07	1.66645531164435e-06	"Rcd7"	"Q9VW08"	"CG14098"
"FBgn0260480"	630.464948912461	1.49111721332225	0.177188780463393	8.41541552135866	3.91504655336789e-17	2.04721284749864e-16	"CG32295"	"Q8MRL6"	"BEST:GH20547"
"FBgn0260481"	431.850492034527	2.65596471295159	0.448799172645545	5.9179358493364	3.26007065392472e-09	1.05598664290349e-08	"CG32454"	"Q8IPS7"	"CG11367"
"FBgn0260486"	94.6019812893399	2.26889734947324	0.268742169782411	8.44265472482518	3.10210396374319e-17	1.63152927492187e-16	"Ziz"	"M9PCG3"	"BcDNA:RH71439"
"FBgn0260634"	5245.55441898291	2.28451786353529	0.370647143511514	6.16359225621368	7.11129153674722e-10	2.41696306622547e-09	"eIF4G2"	"Q9VCH1"	"CG10192"
"FBgn0260635"	734.006413680272	0.426494964213048	0.109188128956909	3.90605616459793	9.38147154547366e-05	0.000204044996372933	"Diap1"	"M9PI74"	"0736/01"
"FBgn0260655"	213.931638000536	1.83751643815935	0.232573008233973	7.90081554223512	2.77084445322627e-15	1.32697309267527e-14	"l(3)76BDm"	"Q9VW22"	"CG8793"
"FBgn0260741"	122.502313708585	2.10055128478381	0.199944676911622	10.5056624523806	8.13496126491937e-26	6.05517849930156e-25	"CG3281"	"Q9VGG0"	"87A7-9/1"
"FBgn0260742"	291.500022778576	1.22894801701069	0.114567401672436	10.7268559736077	7.61428891924462e-27	5.84945161465699e-26	"CG12213"	"A8JQY2"	"87A7-9/3"
"FBgn0260748"	121.087898881961	1.18583660757966	0.386579522195291	3.06751014861208	0.00215850131064335	0.00398741486657566	"CG5004"	"M9MSQ1"	"Dmel\CG5004"
"FBgn0260749"	267.351050164223	1.31023292107604	0.200966783557168	6.51964915736102	7.0472030648868e-11	2.55239880412324e-10	"Utx"	"M9MRG4"	"CG5640"
"FBgn0260755"	508.264435521462	1.45881488936251	0.1867370190858	7.81213546464629	5.62270801609877e-15	2.64680220446252e-14	"CG42553"	"Q9W0M6"	"CG13886"
"FBgn0260758"	960.971514783846	1.99857358835575	0.26715311992986	7.48100411060319	7.37568716120157e-14	3.23892199871312e-13	"CG42556"	"E1JHJ7"	"CG15133"
"FBgn0260776"	371.049751207992	1.50816569406704	0.475683976975614	3.17052027620505	0.00152166212576236	0.00286222232667114	"CG42570"	"D0IQA3"	"Dmel\CG42570"
"FBgn0260794"	3988.34854347941	4.20875412557364	0.201445445252688	20.8927738241701	6.2294145187316e-97	2.77394735639378e-95	"ctrip"	"Q9VN58"	"CG14656"
"FBgn0260795"	111.19173409627	1.16992738567239	0.203650862404348	5.74477010241924	9.20459579326113e-09	2.871571416231e-08	"NaPi-III"	"Q9VTG0"	"CG42575"
"FBgn0260817"	120.024996331357	4.30995332210228	0.219779479427868	19.6103536750655	1.26151654346391e-85	4.44719623697235e-84	"gkt"	"Q9VQM4"	"CG8825"
"FBgn0260858"	152.897004541738	1.51066841271157	0.128687894444974	11.7390094789182	8.04228229122322e-32	7.49373014375285e-31	"Ykt6"	"Q9W3M8"	"CG1515"
"FBgn0260933"	114.560014274338	1.55154594262353	0.21680180385502	7.15651768128774	8.27522113293663e-13	3.40424088810693e-12	"rempA"	"Q9VPR0"	"CG11838"
"FBgn0260935"	66.7879263654877	0.88236303201596	0.206998448193962	4.26265529869657	2.02012011730836e-05	4.69462450261131e-05	"Vps15"	"E1JIG3"	"CG9746"
"FBgn0260936"	625.100519858081	1.7185397779327	0.197438339723553	8.70418471072509	3.19865739828364e-18	1.77035155000513e-17	"scny"	"Q9VRP5"	"2331"
"FBgn0260941"	341.487958829777	1.72187150611549	0.247633026424217	6.95331931680944	3.56789839326875e-12	1.40928099934559e-11	"app"	"A2VEY9"	"CG17144"
"FBgn0260942"	763.819964843944	3.23567035531994	0.119025402830364	27.1847040915413	9.8503545533768e-163	1.42057783678301e-160	"bond"	"Q9VCY7"	"CG6921"
"FBgn0260959"	2151.31758579251	3.05185502060882	0.152746758160175	19.9798349723962	8.24961140643545e-89	3.1067008415155e-87	"MCPH1"	"A5YTR9"	"CG13184"
"FBgn0260962"	457.706628930855	1.31047896839677	0.20406624034642	6.42183129444695	1.34644598967294e-10	4.79185251120003e-10	"pic"	"Q9XYZ5"	"0263/16"
"FBgn0260965"	274.970888236134	3.2989367217078	0.223582465301588	14.7548991252865	2.86118877538961e-49	4.32277937481781e-48	"CG42588"	"M9MSL0"	"BP1016"
"FBgn0260990"	239.415392295108	2.34334459976561	0.228240012825113	10.2670192257708	9.9223108593883e-25	7.10632320070525e-24	"yata"	"Q9VAH7"	"CG1973"
"FBgn0260991"	431.296726772126	1.53496136525477	0.266861581257017	5.75190088443806	8.82455339972341e-09	2.75639692827688e-08	"Incenp"	"Q7JRJ9"	"CG12165"
"FBgn0261004"	408.60163781089	1.95556387309122	0.172655920214357	11.3263644285313	9.71541722868763e-30	8.4105293348755e-29	"asl"	"Q9VNE4"	"ASL"
"FBgn0261014"	3888.40190648628	1.75660301475075	0.110269781884153	15.9300488740986	3.92050568437621e-57	7.32770804718976e-56	"TER94"	"Q7KN62"	"22.26"
"FBgn0261015"	469.821100378733	2.33043711284813	0.376005748277721	6.19787629184555	5.72300928827426e-10	1.9577011018191e-09	"Pif1A"	"Q8MRQ5"	"BcDNA:GH12504"
"FBgn0261016"	29.7421349241861	1.50760972781659	0.289015935709573	5.21635502248416	1.82478275024551e-07	5.12803418023632e-07	"clos"	"A8DQW8"	"CG12927"
"FBgn0261041"	9.70032184939229	1.70391360088209	0.574008544628779	2.96844640524305	0.00299309293396552	0.00540716618148847	"stj"	"A0A0B4K866"	"CG12295"
"FBgn0261046"	7.94268915659754	2.0993019865308	0.506561083538682	4.14422278921569	3.40968136961415e-05	7.76323399027148e-05	"Dscam3"	"A8JR35"	"CG12536"
"FBgn0261049"	49.209995878806	0.832270119465588	0.270566417900802	3.07602889494853	0.00209777514790189	0.00388228337422709	"Vps45"	"Q9VHB5"	"CG8228"
"FBgn0261085"	22.4410639540258	5.54050845858265	0.657388467436138	8.42805849666185	3.51447375267133e-17	1.84078359039009e-16	"Syt12"	"Q9VYE1"	"CG10617"
"FBgn0261086"	87.1129974531229	2.18360195625713	0.392744345316206	5.55985587647117	2.69997517433719e-08	8.10631297315194e-08	"Syt14"	"A0A0B4KF61"	"CG9778"
"FBgn0261089"	3.58665786251947	2.50684412669035	0.798500177961682	3.13944091169714	0.00169270547924523	0.00316752067783857	"Sytalpha"	"C0HDP4"	"CG5559"
"FBgn0261090"	14.2773329994124	1.8692364105444	0.427077430978845	4.37680915673812	1.20429331384617e-05	2.86157769069869e-05	"Sytbeta"	"Q9VUJ3"	"CG13462"
"FBgn0261109"	199.644005336569	0.644584351750094	0.177003525122713	3.64164697456288	0.000270899393438278	0.000558658466383682	"mrn"	"Q9VUR1"	"154538_at"
"FBgn0261112"	1059.63531347566	1.17564864391778	0.335202338648476	3.5072805537633	0.000452711577549586	0.00091138366603455	"APP-BP1"	"M9PEU5"	"APPBP1"
"FBgn0261239"	201.510781139481	0.824316755118924	0.29707350194926	2.77479058115293	0.00552372637966937	0.00960490601149678	"Hr39"	"Q05192"	"CG8676"
"FBgn0261243"	2352.39188527044	2.65424712545563	0.172931239919932	15.348569331282	3.62083736120037e-53	6.1025294755636e-52	"Psa"	"Q9W0E4"	"CG1009"
"FBgn0261261"	113.817833368356	2.57965289092221	0.308019492384079	8.37496637292541	5.52396423742175e-17	2.86375123109148e-16	"plx"	"E1JJ52"	"CG1093"
"FBgn0261268"	2553.30231051672	3.24138139282457	0.120964669069396	26.7961001981911	3.58771740950332e-158	4.59916380242491e-156	"Cul3"	"Q9V475"	"BG:DS07851.2"
"FBgn0261269"	47.0193665538695	0.948721861522548	0.238465429641828	3.97844611249319	6.93671282728534e-05	0.000153102299984484	"conv"	"A1Z9N6"	"ALS"
"FBgn0261274"	265.444844744609	1.49800137670083	0.28718187731114	5.21621138048994	1.82619766300556e-07	5.12976417467986e-07	"Ero1L"	"Q9V3A6"	"CG1333"
"FBgn0261279"	644.03364293836	1.1645008550288	0.119638551168291	9.73349178552604	2.17012927247254e-22	1.42478585602426e-21	"lqfR"	"Q9VD13"	"CG13853"
"FBgn0261341"	65.0891921666818	4.15636946026952	0.379709934177333	10.9461699211915	6.93169991624e-28	5.53619909609829e-27	"verm"	"E1JI40"	"CG8756"
"FBgn0261349"	713.5743093049	1.44705610370143	0.344802137390814	4.19677242911425	2.70745738105356e-05	6.22357211065943e-05	"Mst36Fb"	"E1JHL3"	"CG15165"
"FBgn0261383"	227.705783650181	0.914715095165215	0.29315172702865	3.12027871858936	0.00180679991542911	0.00336811071191404	"IntS6"	"Q9W485"	"CG3125"
"FBgn0261385"	404.454529174286	2.3218034034513	0.212604929147892	10.9207411735793	9.17440516970242e-28	7.27702350054334e-27	"scra"	"Q8T0J3"	"ABP8"
"FBgn0261387"	349.446500719523	1.015655482399	0.253257722359442	4.01036332845758	6.06253850712338e-05	0.000134627604888719	"CG17528"	"Q7PLI7"	"CAMK-like"
"FBgn0261393"	79.0103509137304	1.03571451775475	0.186751828882447	5.54594042774647	2.92378367787061e-08	8.75754983617087e-08	"alpha-Est5"	"A0A0B4K6V8"	"CG1089"
"FBgn0261395"	250.885814667633	0.937024452843984	0.127949992166162	7.32336467537345	2.41829450020735e-13	1.0274715601651e-12	"Prosalpha3T"	"Q9VA12"	":Prosalpha3T"
"FBgn0261397"	1400.01219024894	3.16935176481653	0.176434578689837	17.96332549068	3.77498500225847e-72	1.01286119796326e-70	"didum"	"A1Z6Z9"	"43CD"
"FBgn0261439"	1462.01542149571	1.30270262712296	0.0904364216466157	14.4046237500786	4.83946111964819e-47	6.99517096463043e-46	"SdhA"	"Q94523"	"CG17246"
"FBgn0261456"	175.999577747323	1.35340170979164	0.16810025828951	8.05115782428337	8.20144284976387e-16	4.01560614222042e-15	"hpo"	"A0A0B4KFW0"	"CG11228"
"FBgn0261477"	803.403363511535	1.78551356738993	0.106127145421603	16.8242871349904	1.61999815579338e-63	3.55084569864833e-62	"slim"	"A1ZB86"	"CG5186"
"FBgn0261502"	622.200346135472	0.689973435671384	0.235371758468053	2.93141981078003	0.00337416464718798	0.00605080168679704	"CG42650"	"A0A0B4JD69"	"DMG4-MB6.chr3R.6.014"
"FBgn0261522"	599.663494110751	2.42568968846991	0.136864261281473	17.7233243051031	2.77045849636324e-70	7.14631885718412e-69	NA	NA	NA
"FBgn0261529"	964.76865611978	4.13353476420761	0.226479596788978	18.2512456875267	2.02244625335858e-74	5.78082554084993e-73	"ms(2)34Fe"	"Q9VJT4"	"BG:DS01068.1"
"FBgn0261530"	143.195771149975	1.27742260017002	0.296624923742372	4.30652483295536	1.65839319546137e-05	3.89608812358391e-05	"nbs"	"M9NF67"	"6754"
"FBgn0261550"	1189.2427901412	1.58796689167666	0.32137037747809	4.94123604091333	7.76288594669057e-07	2.07233457192785e-06	"CG42668"	"B7Z0M9"	"CG15684"
"FBgn0261554"	131.109889885721	1.01520089954673	0.303678140684536	3.34301605396527	0.000828731052975483	0.00161731905171642	"CG42672"	"B7YZM4"	"CG10074"
"FBgn0261562"	120.845675733127	0.491915929495046	0.17185213089576	2.86243718323998	0.00420396584634007	0.0074400405181846	"CG42676"	"M9MSJ7"	"CG12022"
"FBgn0261564"	924.013687696589	1.12518702848356	0.157690703859394	7.13540494743965	9.65026279756193e-13	3.94687351478757e-12	"Reep1"	"Q7JRH2"	"BcDNA:LD42159"
"FBgn0261571"	208.813343144728	4.49131278728761	0.246183875454683	18.2437325718124	2.3205694079619e-74	6.61805536099876e-73	"CG42685"	"Q9VJS0"	"BG:DS07721.6"
"FBgn0261573"	487.876288579726	1.62759562664529	0.142977016175341	11.3836172427131	5.04623335653679e-30	4.42277261932378e-29	"CoRest"	"Q59E36"	"BcDNA:GH01486"
"FBgn0261588"	152.080469715417	3.70827815814707	0.250044630750965	14.8304650534183	9.30858274213108e-50	1.43891867942004e-48	"pdm3"	"B7YZU0"	"BcDNA:AT16994"
"FBgn0261610"	188.846031561615	3.05604289343061	0.173418326976111	17.6223755973127	1.6589007589187e-69	4.20221747134476e-68	"CG42699"	"Q9W474"	"CG15770"
"FBgn0261612"	5.76294063409216	2.7871660760316	0.707567393171167	3.93908213257272	8.17939282400444e-05	0.000179251725659541	"CngA"	"A0A0B4JCU4"	"CG15709"
"FBgn0261617"	644.841851553647	1.82788590067434	0.346984371664941	5.26791996971957	1.37978232194904e-07	3.91916236523172e-07	"nej"	"M9MS40"	"CBP"
"FBgn0261625"	637.444556382929	2.24550619765279	0.321244038914878	6.99003226717554	2.74823029521128e-12	1.09129507748831e-11	"GLS"	"Q1RL13"	"CG42708"
"FBgn0261648"	151.246436805614	4.04101348447364	0.25098560424235	16.1005787430408	2.52729562344641e-58	4.86705747453087e-57	"salm"	"X2JA59"	"3602"
"FBgn0261649"	119.76822390068	3.41407409429655	0.407446375555199	8.37919858691694	5.3289296966004e-17	2.7671623068558e-16	"tinc"	"A0A0B4KGD5"	"CG14319"
"FBgn0261671"	115.060055893094	1.86956066928358	0.425103924119761	4.39789087610701	1.09307909732355e-05	2.60658903121631e-05	"tweek"	"M9MRV1"	"CG15133"
"FBgn0261698"	15.1399353324028	3.53577578550879	0.484871717243501	7.2921881391839	3.04960884238842e-13	1.28879739656182e-12	"SLO2"	"A8DY94"	"CG12897"
"FBgn0261786"	182.413105786524	2.4457702922231	0.202286348122738	12.0906344640674	1.18369062402065e-33	1.16904417972343e-32	"mi"	"Q9W1N8"	"CG5360"
"FBgn0261787"	132.70805335438	1.70202186492008	0.204713821514606	8.31415217754918	9.24105104024314e-17	4.7289588206341e-16	"brun"	"Q9VIL0"	"38D.28"
"FBgn0261788"	323.346363074209	2.55497144233649	0.202209323825328	12.6352800850248	1.34912895513991e-36	1.45469800931865e-35	"Ank2"	"Q9NCP8"	"CG18025"
"FBgn0261797"	333.234397983893	1.76233875486523	0.417500408705354	4.22116653808829	2.43041288475345e-05	5.61419183116236e-05	"Dhc64C"	"M9PBQ0"	"CD"
"FBgn0261823"	300.234946819576	2.2393712814874	0.241024544484713	9.29105077773285	1.52772548303649e-20	9.40269840214166e-20	"Asx"	"A1Z9R6"	"ASX"
"FBgn0261835"	1483.46503735695	1.04933441592836	0.251722728697967	4.1686121128435	3.06460010829103e-05	7.00645648969941e-05	NA	NA	NA
"FBgn0261850"	171.348138086615	1.46260191387505	0.166001159597417	8.81079335483032	1.24263249771913e-18	7.01211606427457e-18	"Xpd"	"Q7KVP9"	"CG9433"
"FBgn0261872"	192.300439400983	0.594342334858754	0.128983482607881	4.60789492454315	4.06766117675136e-06	1.01082216554046e-05	"scaf6"	"Q59E33"	"BP1040"
"FBgn0261885"	983.582174430454	1.54843465230027	0.370927254613939	4.17449684011999	2.98645364495107e-05	6.83148579813879e-05	"osa"	"E1JIN6"	"C819"
"FBgn0261928"	430.269055754695	4.19103551120318	0.161043778804014	26.024200017708	2.63635219857984e-149	2.90938658714581e-147	"CG42795"	"A0A0B4JCW7"	"CG12816"
"FBgn0261931"	468.937950365821	1.8227202839075	0.101774164218216	17.9094596149114	9.9496828862992e-72	2.6416616215486e-70	"CG42797"	"M9MS90"	"BT058014.1"
"FBgn0261934"	1077.30789791708	2.13992117165858	0.285345660926144	7.49939972702952	6.41107436571865e-14	2.82510224914359e-13	"dikar"	"M9MRW0"	"CG10115"
"FBgn0261938"	230.970179171368	2.31828932035435	0.24034109380521	9.64582994797078	5.11953711858137e-22	3.31828629070052e-21	"mtRNApol"	"Q9VPW4"	"CG4644"
"FBgn0261955"	466.917633428036	1.41314603473579	0.244313542016028	5.78414942976462	7.288013761829e-09	2.29167945122329e-08	"kdn"	"Q9W401"	"BEST:GM01832"
"FBgn0261963"	4.41209898206831	2.62079124164866	0.897123827990728	2.92132608663221	0.00348544810013271	0.00624066335197294	"mid"	"Q9VMR2"	"CG6634"
"FBgn0261983"	68.0263584470752	1.51403554538631	0.19842282266122	7.63034980089622	2.34117587275683e-14	1.06556728220972e-13	"l(2)gd1"	"M9NEZ0"	"CG4713"
"FBgn0261984"	231.540633848874	1.78609770677193	0.183357483210334	9.74106797006506	2.01426196457006e-22	1.32450769908594e-21	"Ire1"	"A8JR46"	"CG4583"
"FBgn0261985"	515.189154991435	2.01631982556976	0.23814330076431	8.46683412507711	2.52152782512055e-17	1.33336290119187e-16	"Ptpmeg"	"Q9W0R3"	"CG1228"
"FBgn0261998"	321.799370456005	4.77323129946643	0.192216412516959	24.8325896678844	3.98785891630146e-136	3.56407869766069e-134	"CG42816"	"Q9VVK6"	"CG32186"
"FBgn0261999"	9.08891330693412	1.72418448465529	0.502477091979509	3.43136933439665	0.000600542363509323	0.00119234717385745	"CG42817"	"Q8IP22"	"BG:DS07473.1"
"FBgn0262002"	1339.93596642935	2.43842724247227	0.300268975075419	8.12080982345847	4.63083191954273e-16	2.29839217406792e-15	"CG42820"	"Q7KTH6"	"CG13394"
"FBgn0262018"	31.5645461993616	2.72696168721354	0.330830778691494	8.24276900111668	1.68270249378028e-16	8.51482350421275e-16	"CadN2"	"Q9VJB6"	"CG42829"
"FBgn0262020"	184.028307157592	1.0179426921151	0.237355531630346	4.28868324712324	1.79735478692248e-05	4.20000545034675e-05	"CG42831"	"C0PV26"	"Dmel\CG42831"
"FBgn0262029"	18.6101866866898	1.60360032828694	0.369425418672947	4.34079586090045	1.41967571853747e-05	3.35052109693343e-05	"d"	"B5RJR1"	"29C3-D1"
"FBgn0262097"	1066.28391576909	1.28454970664977	0.224210583627225	5.7292108421852	1.00898921942095e-08	3.13235865549689e-08	NA	NA	NA
"FBgn0262102"	523.557417297725	0.731076909628589	0.147548246615007	4.95483292008319	7.23924676293568e-07	1.93539668566288e-06	"CG42855"	"A0A0B4JD88"	"Dmel\CG42855"
"FBgn0262103"	141.268341389192	1.0486561334221	0.347875504703862	3.01445810136816	0.00257438766398192	0.00469621300037294	"Sik3"	"A8DYI4"	"CG15072"
"FBgn0262105"	28.8541175149116	3.60591518330448	0.403784983703194	8.93028549559695	4.24910796141955e-19	2.45450291936166e-18	NA	NA	NA
"FBgn0262114"	314.82581219659	1.54100541245153	0.222957446858679	6.91165706354853	4.79024761646751e-12	1.87343705702894e-11	"RanBPM"	"Q4Z8K6"	"CG11763"
"FBgn0262125"	712.535964897063	1.16455134206091	0.1000367241192	11.6412382783873	2.5429650208653e-31	2.31732449168311e-30	"Sec23"	"A0A0B4K5Z8"	"CG1250"
"FBgn0262126"	318.764655147105	1.88951469934898	0.299958587644846	6.29925188735114	2.99085625698053e-10	1.04162889015752e-09	"Sec24CD"	"Q9VQ94"	"BcDNA:LP05220"
"FBgn0262139"	6.32103379112767	4.14371141136034	0.904872161690923	4.57933350896445	4.66459916566713e-06	1.1526173678248e-05	"trh"	"H9TV77"	"3.1"
"FBgn0262167"	987.609068212479	4.16364224416865	0.161854552591919	25.7245914773023	6.20512782495862e-146	6.35074816343144e-144	"ana1"	"Q9VC64"	"Ana 1"
"FBgn0262356"	119.104872301898	1.74217568012147	0.568174485711381	3.06626876766595	0.00216748385715506	0.00400284307787469	"CG43054"	"F3YD67"	"Dmel\CG43054"
"FBgn0262483"	8.22865438263679	2.31792109996423	0.517798176472492	4.47649529350432	7.58783400764403e-06	1.83808363029224e-05	"Rbp"	"E1JIL7"	"CG14867"
"FBgn0262517"	316.604892779176	2.2521069309003	0.186065513588208	12.1038385215466	1.00785825196481e-33	9.96939132945081e-33	"Ltn1"	"Q9VW09"	"CG32210"
